timestamp	group	layer	module	result	checks_total	checks_passed	checks_failed	checks_noted	duration_s	report_file	summary
2026-03-15 14:00:00	G1	2	V1	PASS	26	8	0	18	900.0	G1-Validity-Audit-Module-V1-Findings.md	Expanded V1: 26 checks (all G1 files), 278 assumptions inventoried. 8 SOUND, 17 QUALIFIED, 1 WEAK (Thm 0.0.13 unproved lemmas), 0 INVALID. 9 new SMUGGLED (S6-S14), 3 MAJOR severity: S8 (exhaustiveness of dim decomp), S12 (QFT machinery used before derived), S14 (Lorentz invariance circularity). Total inputs: 1 physical + 8 framework = 9.
2026-03-15 16:00:00	G1	2	V6	PASS	26	21	5	0	300.0	G1-Validity-Audit-Module-V6-Findings.md	Expanded V6: 26 checks (all G1 files). 12 SOUND, 9 QUALIFIED, 3 WEAK (Thm 0.0.2 framework-scope gap, Thm 0.0.16 reversed derivation direction, Thm 0.1.0 consistency-as-derivation), 2 SMUGGLED (Def 0.1.2 deferred overclaiming chain). 4 critical recommendations for peer review.
2026-03-15 18:00:00	G1	2	V2	PASS	157	97	8	52	770.4	G1-Validity-Audit-Module-V2-Findings.md	V2 complete: 157 load-bearing steps across 26 files. 97 SOUND, 52 QUALIFIED, 6 WEAK, 0 INVALID, 2 SMUGGLED. No INVALID steps found. WEAK clusters in Thm 0.0.12/0.0.13 (proof sketches) and Thm 0.1.0 (perturbative uniqueness). 2 SMUGGLED in Thm 0.1.0: Fisher-Killing presupposes distributions (MAJOR); A_c=P_c assumed not derived (MODERATE). Key cross-cutting: coupling-to-dim correspondence enters 3 points with inconsistent transparency.
2026-03-15 20:00:00	G1	2	V7	PASS	14	3	0	11	450.0	G1-Validity-Audit-Module-V7-Findings.md	Expanded V7: 14 checks (6 original + 8 new). 3 SOUND, 10 QUALIFIED, 0 WEAK, 0 INVALID, 1 SMUGGLED. G1 has zero novel predictions in own scope; sole genuine prediction is θ=0 (Prop 0.0.6b). Effective independent retrodictions ~2 (D=4, SU(3)). 18/26 files empirically invisible. 4 files SMUGGLE impressions of empirical contact beyond actual content. Falsifiability comparable to LQG.
2026-03-15 22:00:00	G1	2	V8	PASS	15	7	2	6	600.0	G1-Validity-Audit-Module-V8-Findings.md	Expanded V8: 15 checks (6 original + 9 new). 7 SOUND, 5 QUALIFIED, 2 WEAK, 0 INVALID, 1 SMUGGLED. All 8 original recommendations RESOLVED. Strengths: circularity handling (5 locations), scope disavowals (8+ files), review transparency, form-independence proven. 2 new WEAK: NCG comparison absent (V8.10), uniqueness scope under-qualified (V8.15→WEAK removed, actually QUALIFIED). 1 SMUGGLED: smooth pre-geometric exclusion over-generalized (V8.11). 2 new recommendations: add NCG comparison, qualify smooth exclusion scope.
2026-03-15 06:02:58	G1	2	V1	PASS	26	25	1	9	597.0	G1-Validity-Audit-Module-V1-Findings.md	25/26 passed, 1 failed, 9 noted
2026-03-15 06:02:58	G1	2	V3	PASS	14	13	0	0	559.0	G1-Validity-Audit-Module-V3-Findings.md	13/14 passed, 0 failed, 0 noted
2026-03-15 06:02:58	G1	2	V2	PASS	157	149	6	2	883.0	G1-Validity-Audit-Module-V2-Findings.md	149/157 passed, 6 failed, 2 noted
2026-03-15 06:02:58	G1	2	V5	PASS	30	25	5	0	552.1	G1-Validity-Audit-Module-V5-Findings.md	25/30 passed, 5 failed, 0 noted
2026-03-15 06:02:58	G1	2	V6	PASS	26	21	3	2	662.9	G1-Validity-Audit-Module-V6-Findings.md	21/26 passed, 3 failed, 2 noted
2026-03-15 06:02:58	G1	2	V4	PASS	6	6	0	0	600.6	G1-Validity-Audit-Module-V4-Findings.md	6/6 passed, 0 failed, 0 noted
2026-03-15 06:02:58	G1	2	V7	PASS	14	13	0	1	589.7	G1-Validity-Audit-Module-V7-Findings.md	13/14 passed, 0 failed, 1 noted
2026-03-15 06:02:58	G1	2	V8	PASS	15	12	2	1	810.6	G1-Validity-Audit-Module-V8-Findings.md	12/15 passed, 2 failed, 1 noted
2026-03-15 06:43:23	G1	2	V1	PASS	26	24	2	12	673.3	G1-Validity-Audit-Module-V1-Findings.md	24/26 passed, 2 failed, 12 noted
2026-03-15 06:43:23	G1	2	V3	PASS	17	16	0	0	593.3	G1-Validity-Audit-Module-V3-Findings.md	16/17 passed, 0 failed, 0 noted
2026-03-15 06:43:23	G1	2	V2	PASS	157	149	6	2	619.1	G1-Validity-Audit-Module-V2-Findings.md	149/157 passed, 6 failed, 2 noted
2026-03-15 06:43:23	G1	2	V5	PASS	35	30	5	0	610.0	G1-Validity-Audit-Module-V5-Findings.md	30/35 passed, 5 failed, 0 noted
2026-03-15 06:43:23	G1	2	V6	PASS	26	21	3	2	264.8	G1-Validity-Audit-Module-V6-Findings.md	21/26 passed, 3 failed, 2 noted
2026-03-15 06:43:23	G1	2	V4	PASS	11	11	0	0	652.8	G1-Validity-Audit-Module-V4-Findings.md	11/11 passed, 0 failed, 0 noted
2026-03-15 06:43:23	G1	2	V7	PASS	14	13	0	1	304.7	G1-Validity-Audit-Module-V7-Findings.md	13/14 passed, 0 failed, 1 noted
2026-03-15 06:43:23	G1	2	V8	PASS	19	16	2	1	452.9	G1-Validity-Audit-Module-V8-Findings.md	16/19 passed, 2 failed, 1 noted
2026-03-15 07:25:36	G1	2	V1	PASS	26	25	1	14	827.3	G1-Validity-Audit-Module-V1-Findings.md	25/26 passed, 1 failed, 14 noted
2026-03-15 07:25:36	G1	2	V3	PASS	17	16	0	0	448.7	G1-Validity-Audit-Module-V3-Findings.md	16/17 passed, 0 failed, 0 noted
2026-03-15 07:25:36	G1	2	V2	PASS	160	151	4	2	645.4	G1-Validity-Audit-Module-V2-Findings.md	151/160 passed, 4 failed, 2 noted
2026-03-15 07:25:36	G1	2	V5	PASS	50	34	14	2	753.2	G1-Validity-Audit-Module-V5-Findings.md	34/50 passed, 14 failed, 2 noted
2026-03-15 07:25:36	G1	2	V6	PASS	26	26	0	0	696.0	G1-Validity-Audit-Module-V6-Findings.md	26/26 passed, 0 failed, 0 noted
2026-03-15 07:25:36	G1	2	V4	PASS	18	13	3	2	740.8	G1-Validity-Audit-Module-V4-Findings.md	13/18 passed, 3 failed, 2 noted
2026-03-15 07:25:36	G1	2	V7	PASS	14	13	0	1	380.0	G1-Validity-Audit-Module-V7-Findings.md	13/14 passed, 0 failed, 1 noted
2026-03-15 07:25:36	G1	2	V8	PASS	19	17	1	1	419.2	G1-Validity-Audit-Module-V8-Findings.md	17/19 passed, 1 failed, 1 noted
2026-03-15 09:00:00	G1	2	V6	PASS	26	17	0	9	600.0	G1-Validity-Audit-Module-V6-Findings.md	Independent re-verification: 17 SOUND, 9 QUALIFIED, 0 WEAK/INVALID/SMUGGLED. 3 prior SOUND downgrades (V6.3, V6.20, V6.24): status-line fixes verified but body-level language inconsistencies found. V6.12 fully resolved. Pattern: headline corrections not propagated to body text.
2026-03-15 12:30:00	G1	2	V1	PASS	26	6	1	19	554.2	G1-Validity-Audit-Module-V1-Findings.md	Third cross-verification: 305 assumptions (155E/117F/33H). 6 SOUND, 19 QUALIFIED, 1 WEAK, 0 INVALID, 22 active SMUGGLED (3 MAJOR: S23 weight=physical space, S13 Weinberg-Lorentz ordering, S8 philosophical emergence). Thm 0.0.13 WEAK→SOUND, Thm 0.0.15 QUALIFIED→SOUND, Thm 0.0.1 SOUND→QUALIFIED. 8 resolved. 9 independent inputs.
2026-03-15 07:50:58	G1	2	V1	PASS	26	25	1	22	644.0	G1-Validity-Audit-Module-V1-Findings.md	25/26 passed, 1 failed, 22 noted
2026-03-15 07:50:58	G1	2	V3	PASS	20	20	0	0	768.7	G1-Validity-Audit-Module-V3-Findings.md	20/20 passed, 0 failed, 0 noted
2026-03-15 07:50:58	G1	2	V2	PASS	160	151	4	2	578.6	G1-Validity-Audit-Module-V2-Findings.md	151/160 passed, 4 failed, 2 noted
2026-03-15 07:50:58	G1	2	V5	PASS	55	39	14	2	591.4	G1-Validity-Audit-Module-V5-Findings.md	39/55 passed, 14 failed, 2 noted
2026-03-15 07:50:58	G1	2	V6	PASS	26	26	0	0	374.1	G1-Validity-Audit-Module-V6-Findings.md	26/26 passed, 0 failed, 0 noted
2026-03-15 07:50:58	G1	2	V4	PASS	21	17	2	2	617.3	G1-Validity-Audit-Module-V4-Findings.md	17/21 passed, 2 failed, 2 noted
2026-03-15 07:50:58	G1	2	V7	PASS	26	22	3	1	665.0	G1-Validity-Audit-Module-V7-Findings.md	22/26 passed, 3 failed, 1 noted
2026-03-15 07:50:58	G1	2	V8	PASS	22	19	2	1	943.1	G1-Validity-Audit-Module-V8-Findings.md	19/22 passed, 2 failed, 1 noted
2026-03-15 08:12:38	G1	2	V1	PASS	26	25	1	22	277.3	G1-Validity-Audit-Module-V1-Findings.md	25/26 passed, 1 failed, 22 noted
2026-03-15 08:12:38	G1	2	V3	PASS	15	13	3	0	723.1	G1-Validity-Audit-Module-V3-Findings.md	13/15 passed, 3 failed, 0 noted
2026-03-15 08:12:38	G1	2	V2	PASS	160	151	4	2	475.1	G1-Validity-Audit-Module-V2-Findings.md	151/160 passed, 4 failed, 2 noted
2026-03-15 08:12:38	G1	2	V5	PASS	55	41	14	0	448.5	G1-Validity-Audit-Module-V5-Findings.md	41/55 passed, 14 failed, 0 noted
2026-03-15 08:12:38	G1	2	V6	PASS	26	26	0	0	249.1	G1-Validity-Audit-Module-V6-Findings.md	26/26 passed, 0 failed, 0 noted
2026-03-15 08:12:38	G1	2	V4	PASS	15	11	2	2	697.5	G1-Validity-Audit-Module-V4-Findings.md	11/15 passed, 2 failed, 2 noted
2026-03-15 08:12:38	G1	2	V7	PASS	26	23	2	1	578.5	G1-Validity-Audit-Module-V7-Findings.md	23/26 passed, 2 failed, 1 noted
2026-03-15 08:12:38	G1	2	V8	PASS	22	19	2	1	465.3	G1-Validity-Audit-Module-V8-Findings.md	19/22 passed, 2 failed, 1 noted
2026-03-15 12:00:00	G1	2	V6	PASS	26	17	0	9	450.0	G1-Validity-Audit-Module-V6-Findings.md	Third independent re-verification: 17 SOUND, 9 QUALIFIED, 0 WEAK/INVALID/SMUGGLED. All prior findings confirmed. V6.3 refined: line 451 contextually scoped, line 999 newly identified. No verdict changes.
2026-03-15 23:59:59	G1	2	V3	PASS	16	8	3	5	768.7	G1-Validity-Audit-Module-V3-Findings.md	V3 cross-verified (×4, Opus 4.6): 16 checks (8 SOUND, 5 QUALIFIED, 3 WEAK, 0 INVALID, 0 SMUGGLED). Count error fixed (prior claimed 9 SOUND, actual 8). New V3.16: pre-geometric semantic tension across Phase 0 files (QUALIFIED/MODERATE). All 15 prior findings confirmed. DAG verified acyclic. No strict logical circularity.
2026-03-15 14:30:00	G1	2	V5	PASS	59	45	14	0	600.0	G1-Validity-Audit-Module-V5-Findings.md	Cycle 6 independent verification: 59 checks (15 SOUND, 30 QUALIFIED, 14 WEAK, 0 INVALID, 0 SMUGGLED). 4 new MINOR findings (V5.56-V5.59: orientability, Cartan closure, PL transitions, phase cancellation precondition). All 55 prior checks confirmed. ~150 invocations catalogued by 3 parallel agents. Audit definitively saturated.
2026-03-15 15:00:00	G1	2	V2	PASS	160	151	4	2	890.0	G1-Validity-Audit-Module-V2-Findings.md	V2 independently re-verified (×2, Opus 4.6, 6 parallel agents): 160 steps (100 SOUND, 51 QUALIFIED, 4 WEAK, 0 INVALID, 2 SMUGGLED). All prior findings confirmed. 2 refinements: V2.26.5a circularity concern overstated (proof algebraically sound); Thm 0.0.16 §4.2 presentation issue. No verdict changes.
2026-03-15 16:30:00	G1	2	V8	PASS	22	19	2	1	520.0	G1-Validity-Audit-Module-V8-Findings.md	Fifth independent re-verification (×5, Opus 4.6, 3 parallel agents): 22 checks (10 SOUND, 9 QUALIFIED, 2 WEAK, 0 INVALID, 1 SMUGGLED). All 22 verdicts confirmed unchanged. NCG absence (V8.10), string-net absence (V8.20), smooth exclusion scope (V8.11) remain open MODERATE issues. No new checks needed.
2026-03-15 17:00:00	G1	2	V1	PASS	26	9	0	17	780.0	G1-Validity-Audit-Module-V1-Findings.md	V1 independently re-verified (×5, Opus 4.6, 3 parallel agents): 26 checks (9 SOUND, 17 QUALIFIED, 0 WEAK, 0 INVALID, 19 SMUGGLED active). 4 verdict upgrades: V1.7 WEAK→QUALIFIED (S8/S9/S28 resolved), V1.21/V1.23/V1.25 QUALIFIED→SOUND. 3 smuggled resolved (S8/S9/S28). Active smuggled: 19 (down from 22). 284 assumptions (130E/124F/30H).
2026-03-15 18:00:00	G1	2	V7	PASS	26	25	0	1	530.0	G1-Validity-Audit-Module-V7-Findings.md	V7 independently re-verified (×3, Opus 4.6, 3 parallel agents): 26 checks (15 SOUND, 10 QUALIFIED, 0 WEAK, 0 INVALID, 1 SMUGGLED). V7.15 SOUND→QUALIFIED (Thm 0.0.9 §5.3 overstates GR reproduction). V7.12 severity MINOR→MODERATE (§0 vs §7.2/§8 language contradiction). V7.8 QUALIFIED confirmed (resolution verified). Prior weak:2 reclassified as sub-findings within QUALIFIED checks. 1 SMUGGLED: Prop 0.0.6b imports from 0.0.17r + Coleman restatement.
2026-03-15 08:30:21	G1	2	V1	PASS	26	26	0	19	811.4	G1-Validity-Audit-Module-V1-Findings.md	26/26 passed, 0 failed, 19 noted
2026-03-15 08:30:21	G1	2	V3	PASS	16	13	3	0	448.8	G1-Validity-Audit-Module-V3-Findings.md	13/16 passed, 3 failed, 0 noted
2026-03-15 08:30:21	G1	2	V2	PASS	160	151	4	2	716.4	G1-Validity-Audit-Module-V2-Findings.md	151/160 passed, 4 failed, 2 noted
2026-03-15 08:30:21	G1	2	V5	PASS	59	45	14	0	582.2	G1-Validity-Audit-Module-V5-Findings.md	45/59 passed, 14 failed, 0 noted
2026-03-15 08:30:21	G1	2	V6	PASS	26	26	0	0	252.4	G1-Validity-Audit-Module-V6-Findings.md	26/26 passed, 0 failed, 0 noted
2026-03-15 08:30:21	G1	2	V4	PASS	15	11	2	2	362.0	G1-Validity-Audit-Module-V4-Findings.md	11/15 passed, 2 failed, 2 noted
2026-03-15 08:30:21	G1	2	V7	PASS	26	25	0	1	810.7	G1-Validity-Audit-Module-V7-Findings.md	25/26 passed, 0 failed, 1 noted
2026-03-15 08:30:21	G1	2	V8	PASS	22	19	2	1	374.7	G1-Validity-Audit-Module-V8-Findings.md	19/22 passed, 2 failed, 1 noted
2026-03-15 09:09:01	G1	2	V1	PASS	26	26	0	19	805.2	G1-Validity-Audit-Module-V1-Findings.md	26/26 passed, 0 failed, 19 noted
2026-03-15 09:09:01	G1	2	V3	PASS	18	18	0	0	720.3	G1-Validity-Audit-Module-V3-Findings.md	18/18 passed, 0 failed, 0 noted
2026-03-15 09:09:01	G1	2	V2	PASS	160	151	4	2	942.9	G1-Validity-Audit-Module-V2-Findings.md	151/160 passed, 4 failed, 2 noted
2026-03-15 09:09:01	G1	2	V5	PASS	26	23	3	0	829.6	G1-Validity-Audit-Module-V5-Findings.md	23/26 passed, 3 failed, 0 noted
2026-03-15 09:09:01	G1	2	V6	PASS	26	22	3	1	630.4	G1-Validity-Audit-Module-V6-Findings.md	22/26 passed, 3 failed, 1 noted
2026-03-15 09:09:01	G1	2	V4	PASS	15	13	0	2	524.8	G1-Validity-Audit-Module-V4-Findings.md	13/15 passed, 0 failed, 2 noted
2026-03-15 09:09:01	G1	2	V7	PASS	26	25	0	1	809.9	G1-Validity-Audit-Module-V7-Findings.md	25/26 passed, 0 failed, 1 noted
2026-03-15 09:09:01	G1	2	V8	PASS	22	19	2	1	347.9	G1-Validity-Audit-Module-V8-Findings.md	19/22 passed, 2 failed, 1 noted
